51.955787037037,2.36083333333333  
51.9742592592593,2.67069444444444 
52.0077314814815,3.17449074074074 
51.4813425925926,3.17449074074074  
51.6369444444444,2.5
51.4555555555556,2.5
51.5,2
51.1166666666667,2  
51,1.46666666666667
50.6666666666667,1.46666666666667 
50,-0.25
50,-2 
49.92,-2.50
49.52,-4.71
49.58,-8.00  
51,-8
52.3333333333333,-5.5  
53.8044444444444,-5.5
53.7713888888889,-4.52 
53.9052777777778,-4.36416666666667
53.8994444444444,-4.10222222222222
53.6969444444444,-3.61361111111111
53.6902777777778,-3.45944444444444
54.25,-3.55138888888889
54.34,-3.56611111111111
54.5,-3.5925
54.5019444444444,-2.87916666666667
54.2497222222222,-2.66333333333333
54.0119444444444,-2.46194444444444
54.0297222222222,-1.5875
54.0291666666667,0.100555555555556
54.0280555555556,0.455277777777778
53.3838888888889,2.66833333333333
53.3036111111111,2.73333333333333
53.2447222222222,3.18388888888889
53.1747222222222,3.36611111111111
52.4719444444444,2.77888888888889
