52.6969444444444,-2.63055555555556
52.8461111111111,-2.75805555555556
52.8925,-2.8375
52.9063888888889,-3.31083333333333
52.9283333333333,-4.24638888888889
53.1866666666667,-5.14972222222222
53.1966666666667,-5.5
52.3333333333333,-5.5
51,-8
49.58,-8.00
49.52,-4.71
49.92,-2.50
50.2958333333333,-2.45694444444444
50.62,-2.29194444444444
50.6630555555556,-2.51916666666667
50.7497222222222,-2.51861111111111
50.8297222222222,-2.55472222222222
50.9286111111111,-2
51.2572222222222,-2
51.6905555555556,-2
51.7975,-1.69333333333333
51.8933333333333,-1.79472222222222
51.995,-1.90305555555556
52.1544444444444,-2.07444444444444
52.1627777777778,-2.08333333333333
52.2749074074074,-2.20731481481481
52.2838888888889,-2.21416666666667
52.5480555555556,-2.50305555555556
52.6969444444444,-2.63055555555556
